district,name,match,min_dist,match1,match2,match3,match4,match5,match6,match7,match8,match9,match10,match11,match12,match13,match14,match15,match16,match17,match18,match19,match20,match21,match22,match23,match24,match25,match26,match27,match28,match29,match30,match31,match32,match33,match34,match35,match36,match37,match38,match39,match40,match41,match42,match43,match44,match45
MDG32305,soanierano/ivongo,,9,ampasina/maningory,saranambana,mahanoro,ampasimbe/manantsatrana,ambodimanga/ii,ambatoharanana,vohilengo,fenerive/est,miorimivalana,antsiatsiaka,vohipeno,mahambo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32305,antanetilava/ii,,9,antsiatsiaka,ampasimbe/manantsatrana,ambodimanga/ii,saranambana,ampasina/maningory,ambatoharanana,fenerive/est,miorimivalana,mahanoro,mahambo,vohilengo,vohipeno,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32305,soanierana/ivongo,,9,ampasina/maningory,saranambana,ampasimbe/manantsatrana,ambodimanga/ii,ambatoharanana,mahanoro,vohilengo,fenerive/est,miorimivalana,antsiatsiaka,vohipeno,mahambo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32305,ambanjany/sahalava,,9,ampasimbe/manantsatrana,ambatoharanana,saranambana,ampasina/maningory,miorimivalana,antsiatsiaka,ambodimanga/ii,mahanoro,mahambo,vohilengo,fenerive/est,vohipeno,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32305,mahanoro/ny/iazabo,,10,mahanoro,ampasimbe/manantsatrana,mahambo,ambatoharanana,miorimivalana,antsiatsiaka,saranambana,ambodimanga/ii,ampasina/maningory,vohilengo,vohipeno,fenerive/est,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32305,antenina/savalanina,,10,ampasina/maningory,antsiatsiaka,ampasimbe/manantsatrana,miorimivalana,ambatoharanana,saranambana,ambodimanga/ii,fenerive/est,mahanoro,vohilengo,mahambo,vohipeno,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32305,ambodimanga/saranambana,ambodimanga/ii,11,ambodimanga/ii,saranambana,ambatoharanana,ampasimbe/manantsatrana,ampasina/maningory,miorimivalana,antsiatsiaka,mahambo,mahanoro,vohilengo,vohipeno,fenerive/est,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32315,vavatenina,vavatenina,0,vavatenina,sahatavy,ambohibe,andasibe,ambatoharanana,miarinarivo,maromitety,anjahambe,ampasimazava,ambodimangavalo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32315,maromitety,maromitety,0,maromitety,ambohibe,sahatavy,miarinarivo,andasibe,vavatenina,ampasimazava,anjahambe,ambatoharanana,ambodimangavalo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32315,miarinarivo,miarinarivo,0,miarinarivo,ampasimazava,sahatavy,maromitety,andasibe,vavatenina,ambohibe,ambatoharanana,ambodimangavalo,anjahambe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32315,anjahambe,anjahambe,0,anjahambe,andasibe,ambohibe,sahatavy,vavatenina,ampasimazava,maromitety,ambatoharanana,miarinarivo,ambodimangavalo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32315,ambohibe,ambohibe,0,ambohibe,andasibe,anjahambe,maromitety,vavatenina,sahatavy,ampasimazava,ambatoharanana,miarinarivo,ambodimangavalo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32315,andasibe,andasibe,0,andasibe,ambohibe,anjahambe,sahatavy,vavatenina,ampasimazava,miarinarivo,maromitety,ambatoharanana,ambodimangavalo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32315,ampasimazava,ampasimazava,0,ampasimazava,miarinarivo,ambodimangavalo,ambatoharanana,sahatavy,andasibe,ambohibe,maromitety,anjahambe,vavatenina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32315,vavtenina,vavatenina,1,vavatenina,ambohibe,andasibe,sahatavy,miarinarivo,maromitety,anjahambe,ampasimazava,ambatoharanana,ambodimangavalo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32315,vvatenina,vavatenina,1,vavatenina,ambohibe,miarinarivo,sahatavy,andasibe,ambatoharanana,maromitety,anjahambe,ampasimazava,ambodimangavalo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32315,maromitete,maromitety,1,maromitety,ambohibe,miarinarivo,sahatavy,anjahambe,andasibe,vavatenina,ampasimazava,ambatoharanana,ambodimangavalo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32315,vavateniina,vavatenina,1,vavatenina,sahatavy,ambohibe,miarinarivo,andasibe,ampasimazava,ambatoharanana,maromitety,anjahambe,ambodimangavalo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32315,dudit,,3,ambodimangavalo,maromitety,andasibe,vavatenina,ampasimazava,ambohibe,ambatoharanana,miarinarivo,sahatavy,anjahambe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32315,andodabe,,3,andasibe,ambohibe,anjahambe,sahatavy,maromitety,vavatenina,ampasimazava,miarinarivo,ambatoharanana,ambodimangavalo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32315,ambodimanga,,4,ambodimangavalo,ampasimazava,ambohibe,ambatoharanana,maromitety,vavatenina,miarinarivo,anjahambe,andasibe,sahatavy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32315,vava/na,vavatenina,4,vavatenina,sahatavy,anjahambe,andasibe,ambohibe,ampasimazava,miarinarivo,maromitety,ambatoharanana,ambodimangavalo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32315,ambodimanga/be,,4,ambodimangavalo,ambohibe,ampasimazava,ambatoharanana,anjahambe,andasibe,miarinarivo,maromitety,vavatenina,sahatavy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32315,mahanoro,,4,maromitety,ampasimazava,ambatoharanana,miarinarivo,sahatavy,ambodimangavalo,anjahambe,vavatenina,ambohibe,andasibe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32315,ankirihiry,,6,miarinarivo,ambohibe,ambatoharanana,maromitety,anjahambe,andasibe,vavatenina,ampasimazava,sahatavy,ambodimangavalo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32315,foulpointe,,6,maromitety,ambohibe,vavatenina,ambatoharanana,miarinarivo,ambodimangavalo,andasibe,ampasimazava,sahatavy,anjahambe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32315,marofanenitra,,7,vavatenina,ambatoharanana,maromitety,ampasimazava,miarinarivo,sahatavy,ambodimangavalo,ambohibe,anjahambe,andasibe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,soanierana/ivongo,soanierana/ivongo,0,soanierana/ivongo,antenina,andapafito,fotsialanana,antanifotsy,manompana,ambodiampana,ambahoabe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,antenina,antenina,0,antenina,manompana,antanifotsy,andapafito,ambodiampana,ambahoabe,fotsialanana,soanierana/ivongo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,ambahoabe,ambahoabe,0,ambahoabe,manompana,ambodiampana,antenina,andapafito,antanifotsy,fotsialanana,soanierana/ivongo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,andapafito,andapafito,0,andapafito,antanifotsy,manompana,antenina,ambahoabe,ambodiampana,fotsialanana,soanierana/ivongo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,antanifotsy,antanifotsy,0,antanifotsy,antenina,andapafito,ambahoabe,manompana,ambodiampana,fotsialanana,soanierana/ivongo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,manompana,manompana,0,manompana,antenina,ambodiampana,andapafito,ambahoabe,fotsialanana,antanifotsy,soanierana/ivongo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,fotsialanana,fotsialanana,0,fotsialanana,antenina,ambodiampana,manompana,andapafito,ambahoabe,antanifotsy,soanierana/ivongo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,soanierana,soanierana/ivongo,0,soanierana/ivongo,manompana,antenina,fotsialanana,ambodiampana,andapafito,antanifotsy,ambahoabe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,ambodiampana,ambodiampana,0,ambodiampana,manompana,ambahoabe,antenina,fotsialanana,andapafito,antanifotsy,soanierana/ivongo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,soanierana/,soanierana/ivongo,0,soanierana/ivongo,manompana,antenina,fotsialanana,ambodiampana,andapafito,antanifotsy,ambahoabe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,si,,0,fotsialanana,antenina,ambodiampana,andapafito,antanifotsy,soanierana/ivongo,manompana,ambahoabe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,soanieran,soanierana/ivongo,0,soanierana/ivongo,manompana,antenina,fotsialanana,antanifotsy,ambodiampana,andapafito,ambahoabe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,s/ivongo,soanierana/ivongo,1,soanierana/ivongo,manompana,antenina,andapafito,fotsialanana,antanifotsy,ambodiampana,ambahoabe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,fotsialalana,fotsialanana,1,fotsialanana,ambodiampana,manompana,antenina,andapafito,ambahoabe,antanifotsy,soanierana/ivongo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,antanifosy,antanifotsy,1,antanifotsy,antenina,andapafito,ambahoabe,manompana,ambodiampana,fotsialanana,soanierana/ivongo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,soanierano/ivongo,soanierana/ivongo,1,soanierana/ivongo,antenina,antanifotsy,andapafito,fotsialanana,manompana,ambahoabe,ambodiampana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,ambohoabe,ambahoabe,1,ambahoabe,manompana,ambodiampana,antenina,andapafito,antanifotsy,fotsialanana,soanierana/ivongo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,soanierana/ivongoi,soanierana/ivongo,1,soanierana/ivongo,antenina,andapafito,fotsialanana,antanifotsy,manompana,ambodiampana,ambahoabe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,fotsalanana,fotsialanana,1,fotsialanana,antenina,manompana,ambodiampana,andapafito,ambahoabe,antanifotsy,soanierana/ivongo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,manolmpana,manompana,1,manompana,ambodiampana,antenina,andapafito,ambahoabe,fotsialanana,antanifotsy,soanierana/ivongo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,marompana,manompana,1,manompana,ambodiampana,antenina,ambahoabe,andapafito,fotsialanana,antanifotsy,soanierana/ivongo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,sonierana/ivongo,soanierana/ivongo,1,soanierana/ivongo,antenina,andapafito,fotsialanana,antanifotsy,manompana,ambodiampana,ambahoabe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,ambahombe,ambahoabe,1,ambahoabe,manompana,antenina,ambodiampana,andapafito,antanifotsy,fotsialanana,soanierana/ivongo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,ambahoambe,ambahoabe,1,ambahoabe,ambodiampana,manompana,andapafito,antenina,antanifotsy,fotsialanana,soanierana/ivongo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,soanirana/ivongo,soanierana/ivongo,1,soanierana/ivongo,andapafito,antanifotsy,antenina,fotsialanana,manompana,ambodiampana,ambahoabe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,fatsialanana,fotsialanana,1,fotsialanana,manompana,antenina,ambodiampana,andapafito,ambahoabe,antanifotsy,soanierana/ivongo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,antenona,antenina,1,antenina,manompana,antanifotsy,ambahoabe,andapafito,fotsialanana,ambodiampana,soanierana/ivongo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,sna/ivongo,soanierana/ivongo,1,soanierana/ivongo,manompana,antenina,andapafito,fotsialanana,antanifotsy,ambodiampana,ambahoabe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,antanifotsi,antanifotsy,1,antanifotsy,antenina,andapafito,ambahoabe,manompana,ambodiampana,fotsialanana,soanierana/ivongo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,ambodiapana,ambodiampana,1,ambodiampana,manompana,antenina,ambahoabe,andapafito,fotsialanana,antanifotsy,soanierana/ivongo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,s/ivong,soanierana/ivongo,1,soanierana/ivongo,antenina,andapafito,fotsialanana,antanifotsy,manompana,ambodiampana,ambahoabe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,soanireana/ivongo,soanierana/ivongo,1,soanierana/ivongo,antenina,andapafito,fotsialanana,antanifotsy,manompana,ambodiampana,ambahoabe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,fotsialagnana,fotsialanana,1,fotsialanana,manompana,antenina,ambodiampana,andapafito,ambahoabe,antanifotsy,soanierana/ivongo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,antehina,antenina,1,antenina,manompana,andapafito,ambahoabe,antanifotsy,ambodiampana,fotsialanana,soanierana/ivongo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,ambahobe,ambahoabe,1,ambahoabe,antenina,manompana,ambodiampana,andapafito,antanifotsy,fotsialanana,soanierana/ivongo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,manompona,manompana,1,manompana,antenina,ambodiampana,andapafito,ambahoabe,antanifotsy,fotsialanana,soanierana/ivongo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,antegnina,antenina,1,antenina,manompana,andapafito,antanifotsy,ambahoabe,fotsialanana,ambodiampana,soanierana/ivongo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,soanieranaa/ivongo,soanierana/ivongo,1,soanierana/ivongo,antenina,andapafito,fotsialanana,antanifotsy,manompana,ambodiampana,ambahoabe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,anterina,antenina,1,antenina,manompana,andapafito,antanifotsy,ambodiampana,ambahoabe,fotsialanana,soanierana/ivongo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,s/vongo,soanierana/ivongo,2,soanierana/ivongo,manompana,antenina,ambodiampana,andapafito,ambahoabe,fotsialanana,antanifotsy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,soanieran'ivongo,soanierana/ivongo,2,soanierana/ivongo,antenina,antanifotsy,andapafito,fotsialanana,manompana,ambahoabe,ambodiampana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,savalanana,,2,fotsialanana,manompana,antenina,ambodiampana,soanierana/ivongo,andapafito,ambahoabe,antanifotsy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,saonierano/ivongo,soanierana/ivongo,2,soanierana/ivongo,antenina,antanifotsy,andapafito,manompana,fotsialanana,ambodiampana,ambahoabe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,ambahoaka,ambahoabe,2,ambahoabe,manompana,ambodiampana,antenina,andapafito,antanifotsy,fotsialanana,soanierana/ivongo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,antanifohy,antanifotsy,2,antanifotsy,antenina,andapafito,ambahoabe,manompana,ambodiampana,fotsialanana,soanierana/ivongo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG32318,fotsilalana,fotsialanana,2,fotsialanana,manompana,antenina,ambodiampana,andapafito,ambahoabe,antanifotsy,soanierana/ivongo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
