"date_reported","type","ctar","id_ctar","distcode","source","no_patients"
2008-03-27,"new","IPM",5,"MG11103","IPM",2
2008-03-27,"new","IPM",5,"MG11117","IPM",2
2008-03-27,"new","IPM",5,"MG22204","IPM",1
2008-03-28,"new","IPM",5,"MG11101","IPM",9
2008-03-28,"new","IPM",5,"MG11102","IPM",3
2008-03-28,"new","IPM",5,"MG11103","IPM",2
2008-03-28,"new","IPM",5,"MG11117","IPM",2
2008-03-28,"new","IPM",5,"MG31308","IPM",1
2008-03-29,"new","IPM",5,"MG11103","IPM",1
2008-03-29,"new","IPM",5,"MG11117","IPM",2
2008-03-30,"new","IPM",5,"MG11101","IPM",1
2008-03-30,"new","IPM",5,"MG11102","IPM",1
2008-03-31,"new","IPM",5,"MG11101","IPM",9
2008-03-31,"new","IPM",5,"MG11102","IPM",1
2008-03-31,"new","IPM",5,"MG11103","IPM",2
2008-03-31,"new","IPM",5,"MG11117","IPM",2
2008-03-31,"new","IPM",5,"MG42410","IPM",1
2008-03-31,"new","IPM",5,"MG51501","IPM",1
2008-04-01,"new","IPM",5,"MG11101","IPM",12
2008-04-01,"new","IPM",5,"MG11102","IPM",2
2008-04-02,"new","IPM",5,"MG11101","IPM",7
2008-04-02,"new","IPM",5,"MG11102","IPM",1
2008-04-02,"new","IPM",5,"MG11103","IPM",1
2008-04-02,"new","IPM",5,"MG11117","IPM",1
2008-04-03,"new","IPM",5,"MG11101","IPM",5
2008-04-03,"new","IPM",5,"MG11102","IPM",2
2008-04-03,"new","IPM",5,"MG11106","IPM",1
2008-04-03,"new","IPM",5,"MG11117","IPM",2
2008-04-04,"new","IPM",5,"MG11101","IPM",2
2008-04-04,"new","IPM",5,"MG11102","IPM",5
2008-04-04,"new","IPM",5,"MG11103","IPM",2
2008-04-04,"new","IPM",5,"MG11117","IPM",1
2008-04-04,"new","IPM",5,"MG32303","IPM",1
2008-04-05,"new","IPM",5,"MG11101","IPM",4
2008-04-05,"new","IPM",5,"MG11106","IPM",1
2008-04-05,"new","IPM",5,"MG11117","IPM",2
2008-04-05,"transfer","IPM",5,"MG25214","IPM",1
2008-04-06,"new","IPM",5,"MG11101","IPM",4
2008-04-06,"new","IPM",5,"MG11102","IPM",2
2008-04-06,"new","IPM",5,"MG11117","IPM",1
2008-04-07,"new","IPM",5,"MG11101","IPM",9
2008-04-07,"new","IPM",5,"MG11102","IPM",1
2008-04-07,"new","IPM",5,"MG11103","IPM",2
2008-04-07,"new","IPM",5,"MG11117","IPM",4
2008-04-07,"new","IPM",5,"MG33314","IPM",1
2008-04-07,"new","IPM",5,"MG43404","IPM",1
2008-04-08,"new","IPM",5,"MG11101","IPM",3
2008-04-08,"new","IPM",5,"MG11102","IPM",2
2008-04-08,"new","IPM",5,"MG11103","IPM",1
2008-04-08,"new","IPM",5,"MG11115","IPM",1
2008-04-08,"new","IPM",5,"MG11117","IPM",3
2008-04-08,"new","IPM",5,"MG33314","IPM",1
2008-04-09,"new","IPM",5,"MG11101","IPM",5
2008-04-09,"new","IPM",5,"MG11102","IPM",2
2008-04-09,"new","IPM",5,"MG11103","IPM",2
2008-04-09,"new","IPM",5,"MG11117","IPM",1
2008-04-10,"new","IPM",5,"MG11101","IPM",8
2008-04-10,"new","IPM",5,"MG11117","IPM",1
2008-04-11,"new","IPM",5,"MG11101","IPM",8
2008-04-11,"new","IPM",5,"MG11102","IPM",2
2008-04-11,"new","IPM",5,"MG11103","IPM",1
2008-04-11,"new","IPM",5,"MG11117","IPM",2
2008-04-12,"new","IPM",5,"MG11101","IPM",2
2008-04-12,"new","IPM",5,"MG11102","IPM",1
2008-04-12,"new","IPM",5,"MG11103","IPM",1
2008-04-12,"restart","IPM",5,"MG11117","IPM",1
2008-04-13,"new","IPM",5,"MG11101","IPM",3
2008-04-14,"new","IPM",5,"MG11101","IPM",7
2008-04-14,"new","IPM",5,"MG11102","IPM",3
2008-04-14,"new","IPM",5,"MG11103","IPM",2
2008-04-14,"new","IPM",5,"MG11117","IPM",3
2008-04-15,"new","IPM",5,"MG11101","IPM",4
2008-04-15,"new","IPM",5,"MG11102","IPM",3
2008-04-15,"new","IPM",5,"MG11103","IPM",1
2008-04-15,"new","IPM",5,"MG11117","IPM",2
2008-04-16,"new","IPM",5,"MG11101","IPM",8
2008-04-16,"new","IPM",5,"MG11102","IPM",3
2008-04-16,"new","IPM",5,"MG11103","IPM",1
2008-04-16,"new","IPM",5,"MG11117","IPM",2
2008-04-16,"new","IPM",5,"MG12108","IPM",1
2008-04-16,"new","IPM",5,"MG33314","IPM",1
2008-04-17,"new","IPM",5,"MG11101","IPM",2
2008-04-17,"new","IPM",5,"MG11102","IPM",3
2008-04-17,"new","IPM",5,"MG11103","IPM",1
2008-04-17,"new","IPM",5,"MG11117","IPM",1
2008-04-17,"new","IPM",5,"MG13105","IPM",1
2008-04-17,"new","IPM",5,"MG13113","IPM",1
2008-04-18,"new","IPM",5,"MG11101","IPM",9
2008-04-18,"new","IPM",5,"MG11102","IPM",1
2008-04-18,"new","IPM",5,"MG11103","IPM",2
2008-04-18,"new","IPM",5,"MG11104","IPM",1
2008-04-18,"new","IPM",5,"MG11117","IPM",2
2008-04-19,"new","IPM",5,"MG11102","IPM",1
2008-04-19,"new","IPM",5,"MG11103","IPM",1
2008-04-19,"new","IPM",5,"MG43404","IPM",1
2008-04-20,"new","IPM",5,"MG11101","IPM",1
2008-04-20,"new","IPM",5,"MG11102","IPM",3
2008-04-20,"new","IPM",5,"MG11117","IPM",1
2008-04-20,"new","IPM",5,"MG12116","IPM",1
2008-04-21,"new","IPM",5,"MG11101","IPM",3
2008-04-21,"new","IPM",5,"MG11102","IPM",6
2008-04-21,"new","IPM",5,"MG11103","IPM",3
2008-04-21,"new","IPM",5,"MG11117","IPM",3
2008-04-21,"new","IPM",5,"MG31308","IPM",1
2008-04-21,"restart","IPM",5,"MG11102","IPM",1
2008-04-21,"transfer","IPM",5,"MG32303","IPM",1
2008-04-22,"new","IPM",5,"MG11101","IPM",6
2008-04-22,"new","IPM",5,"MG11103","IPM",1
2008-04-22,"new","IPM",5,"MG11117","IPM",1
2008-04-23,"new","IPM",5,"MG11101","IPM",3
2008-04-23,"new","IPM",5,"MG11102","IPM",5
2008-04-23,"new","IPM",5,"MG11117","IPM",7
2008-04-24,"new","IPM",5,"MG11101","IPM",2
2008-04-24,"new","IPM",5,"MG11102","IPM",1
2008-04-24,"new","IPM",5,"MG11103","IPM",3
2008-04-24,"new","IPM",5,"MG54510","IPM",1
2008-04-24,"restart","IPM",5,"MG11101","IPM",1
2008-04-25,"new","IPM",5,"MG11101","IPM",1
2008-04-25,"new","IPM",5,"MG11102","IPM",2
2008-04-25,"new","IPM",5,"MG11103","IPM",3
2008-04-25,"new","IPM",5,"MG11117","IPM",4
2008-04-26,"new","IPM",5,"MG11101","IPM",2
2008-04-26,"new","IPM",5,"MG11102","IPM",4
2008-04-26,"new","IPM",5,"MG13105","IPM",1
2008-04-27,"new","IPM",5,"MG11101","IPM",4
2008-04-27,"new","IPM",5,"MG11117","IPM",3
2008-04-28,"new","IPM",5,"MG11101","IPM",9
2008-04-28,"new","IPM",5,"MG11102","IPM",2
2008-04-28,"new","IPM",5,"MG11103","IPM",1
2008-04-28,"new","IPM",5,"MG11117","IPM",2
2008-04-28,"new","IPM",5,"MG31308","IPM",1
2008-04-28,"new","IPM",5,"MG43404","IPM",1
2008-04-28,"restart","IPM",5,"MG11117","IPM",1
2008-04-29,"new","IPM",5,"MG11101","IPM",10
2008-04-29,"new","IPM",5,"MG11102","IPM",1
2008-04-29,"new","IPM",5,"MG11103","IPM",1
2008-04-30,"new","IPM",5,"MG11101","IPM",9
2008-04-30,"new","IPM",5,"MG11102","IPM",2
2008-04-30,"new","IPM",5,"MG11103","IPM",1
2008-04-30,"new","IPM",5,"MG11117","IPM",2
2008-04-30,"new","IPM",5,"MG12108","IPM",1
2008-05-01,"new","IPM",5,"MG11101","IPM",3
2008-05-01,"new","IPM",5,"MG11102","IPM",1
2008-05-02,"new","IPM",5,"MG11101","IPM",12
2008-05-02,"new","IPM",5,"MG11102","IPM",1
2008-05-02,"new","IPM",5,"MG11103","IPM",1
2008-05-02,"new","IPM",5,"MG11117","IPM",6
2008-05-02,"restart","IPM",5,"MG31308","IPM",1
2008-05-02,"restart","IPM",5,"MG43404","IPM",1
2008-05-03,"new","IPM",5,"MG11101","IPM",3
2008-05-03,"new","IPM",5,"MG11117","IPM",3
2008-05-03,"new","IPM",5,"MG53517","IPM",1
2008-05-03,"restart","IPM",5,"MG11117","IPM",1
2008-05-04,"new","IPM",5,"MG11101","IPM",3
2008-05-04,"new","IPM",5,"MG11117","IPM",3
2008-05-04,"restart","IPM",5,"MG11101","IPM",1
2008-05-05,"new","IPM",5,"MG11101","IPM",13
2008-05-05,"new","IPM",5,"MG11103","IPM",1
2008-05-05,"new","IPM",5,"MG11117","IPM",2
2008-05-05,"new","IPM",5,"MG12110","IPM",1
2008-05-05,"new","IPM",5,"MG31301","IPM",1
2008-05-05,"new","IPM",5,"MG31308","IPM",1
2008-05-06,"new","IPM",5,"MG11101","IPM",9
2008-05-06,"new","IPM",5,"MG11102","IPM",4
2008-05-06,"new","IPM",5,"MG11103","IPM",5
2008-05-06,"new","IPM",5,"MG11117","IPM",1
2008-05-06,"new","IPM",5,"MG13112","IPM",1
2008-05-06,"new","IPM",5,"MG31309","IPM",1
2008-05-07,"new","IPM",5,"MG11101","IPM",9
2008-05-07,"new","IPM",5,"MG11103","IPM",1
2008-05-07,"new","IPM",5,"MG11117","IPM",2
2008-05-07,"transfer","IPM",5,"MG21201","IPM",1
2008-05-08,"new","IPM",5,"MG11101","IPM",2
2008-05-08,"new","IPM",5,"MG11103","IPM",2
2008-05-08,"new","IPM",5,"MG11117","IPM",1
2008-05-09,"new","IPM",5,"MG11101","IPM",6
2008-05-09,"new","IPM",5,"MG11102","IPM",1
2008-05-09,"new","IPM",5,"MG11103","IPM",1
2008-05-09,"new","IPM",5,"MG11117","IPM",1
2008-05-09,"restart","IPM",5,"MG11101","IPM",2
2008-05-10,"new","IPM",5,"MG11101","IPM",2
2008-05-10,"new","IPM",5,"MG11102","IPM",1
2008-05-10,"new","IPM",5,"MG11103","IPM",2
2008-05-10,"new","IPM",5,"MG11117","IPM",1
2008-05-11,"new","IPM",5,"MG11101","IPM",2
2008-05-11,"new","IPM",5,"MG11117","IPM",2
2008-05-12,"new","IPM",5,"MG11101","IPM",3
2008-05-12,"new","IPM",5,"MG11103","IPM",1
2008-05-12,"restart","IPM",5,"MG11101","IPM",1
2008-05-12,"restart","IPM",5,"MG11102","IPM",1
2008-05-12,"restart","IPM",5,"MG11103","IPM",1
2008-05-13,"new","IPM",5,"MG11101","IPM",17
2008-05-13,"new","IPM",5,"MG11102","IPM",2
2008-05-13,"new","IPM",5,"MG11103","IPM",2
2008-05-13,"new","IPM",5,"MG11117","IPM",3
2008-05-14,"new","IPM",5,"MG11101","IPM",7
2008-05-14,"new","IPM",5,"MG11102","IPM",2
2008-05-14,"new","IPM",5,"MG11103","IPM",3
2008-05-14,"new","IPM",5,"MG11117","IPM",5
2008-05-15,"new","IPM",5,"MG11101","IPM",6
2008-05-15,"new","IPM",5,"MG11102","IPM",2
2008-05-15,"new","IPM",5,"MG11103","IPM",1
2008-05-15,"new","IPM",5,"MG11117","IPM",2
2008-05-16,"new","IPM",5,"MG11101","IPM",3
2008-05-16,"new","IPM",5,"MG11103","IPM",1
2008-05-16,"new","IPM",5,"MG11104","IPM",1
2008-05-16,"new","IPM",5,"MG11117","IPM",1
2008-05-17,"new","IPM",5,"MG11117","IPM",1
2008-05-18,"new","IPM",5,"MG11101","IPM",2
2008-05-18,"new","IPM",5,"MG11104","IPM",1
2008-05-19,"new","IPM",5,"MG11101","IPM",8
2008-05-19,"new","IPM",5,"MG11102","IPM",4
2008-05-19,"new","IPM",5,"MG11103","IPM",2
2008-05-19,"new","IPM",5,"MG11104","IPM",1
2008-05-19,"new","IPM",5,"MG11117","IPM",3
2008-05-19,"new","IPM",5,"MG51512","IPM",1
2008-05-20,"new","IPM",5,"MG11101","IPM",5
2008-05-20,"new","IPM",5,"MG11102","IPM",1
2008-05-20,"new","IPM",5,"MG11117","IPM",2
2008-05-20,"new","IPM",5,"MG54511","IPM",1
2008-05-21,"new","IPM",5,"MG11101","IPM",6
2008-05-21,"new","IPM",5,"MG11102","IPM",1
2008-05-21,"new","IPM",5,"MG11103","IPM",1
2008-05-21,"new","IPM",5,"MG11117","IPM",2
2008-05-22,"new","IPM",5,"MG11101","IPM",4
2008-05-22,"new","IPM",5,"MG11103","IPM",1
2008-05-22,"new","IPM",5,"MG11117","IPM",4
2008-05-23,"new","IPM",5,"MG11101","IPM",12
2008-05-23,"new","IPM",5,"MG11102","IPM",3
2008-05-23,"new","IPM",5,"MG11103","IPM",1
2008-05-24,"new","IPM",5,"MG11101","IPM",11
2008-05-24,"new","IPM",5,"MG11103","IPM",2
2008-05-24,"new","IPM",5,"MG53517","IPM",1
2008-05-25,"new","IPM",5,"MG11101","IPM",3
2008-05-25,"new","IPM",5,"MG11102","IPM",1
2008-05-25,"new","IPM",5,"MG11103","IPM",1
2008-05-25,"restart","IPM",5,"MG11101","IPM",1
2008-05-26,"new","IPM",5,"MG11101","IPM",6
2008-05-26,"new","IPM",5,"MG11102","IPM",3
2008-05-26,"new","IPM",5,"MG11103","IPM",1
2008-05-26,"new","IPM",5,"MG11117","IPM",2
2008-05-27,"new","IPM",5,"MG11101","IPM",10
2008-05-27,"new","IPM",5,"MG11102","IPM",3
2008-05-28,"new","IPM",5,"MG11101","IPM",6
2008-05-28,"new","IPM",5,"MG11102","IPM",3
2008-05-28,"new","IPM",5,"MG11103","IPM",1
2008-05-28,"new","IPM",5,"MG11117","IPM",2
2008-05-29,"new","IPM",5,"MG11101","IPM",6
2008-05-29,"new","IPM",5,"MG11102","IPM",2
2008-05-29,"new","IPM",5,"MG11103","IPM",1
2008-05-30,"new","IPM",5,"MG11101","IPM",2
2008-05-30,"new","IPM",5,"MG11103","IPM",3
2008-05-30,"new","IPM",5,"MG11107","IPM",1
2008-05-30,"new","IPM",5,"MG11117","IPM",2
2008-05-30,"new","IPM",5,"MG31301","IPM",1
2008-05-31,"new","IPM",5,"MG11101","IPM",2
2008-05-31,"new","IPM",5,"MG11102","IPM",1
2008-05-31,"new","IPM",5,"MG11117","IPM",2
2008-05-31,"restart","IPM",5,"MG11117","IPM",1
2008-06-01,"new","IPM",5,"MG11101","IPM",2
2008-06-01,"new","IPM",5,"MG11102","IPM",1
2008-06-02,"new","IPM",5,"MG11101","IPM",12
2008-06-02,"new","IPM",5,"MG11102","IPM",1
2008-06-02,"new","IPM",5,"MG11103","IPM",1
2008-06-02,"new","IPM",5,"MG11117","IPM",2
2008-06-03,"new","IPM",5,"MG11101","IPM",4
2008-06-03,"new","IPM",5,"MG11102","IPM",1
2008-06-03,"new","IPM",5,"MG11103","IPM",1
2008-06-03,"new","IPM",5,"MG11117","IPM",4
2008-06-04,"new","IPM",5,"MG11101","IPM",6
2008-06-04,"new","IPM",5,"MG11102","IPM",1
2008-06-04,"new","IPM",5,"MG11103","IPM",3
2008-06-04,"new","IPM",5,"MG12110","IPM",1
2008-06-05,"new","IPM",5,"MG11101","IPM",18
2008-06-05,"new","IPM",5,"MG11102","IPM",1
2008-06-05,"new","IPM",5,"MG11117","IPM",2
2008-06-05,"new","IPM",5,"MG31301","IPM",1
2008-06-05,"new","IPM",5,"MG33314","IPM",1
2008-06-06,"new","IPM",5,"MG11101","IPM",6
2008-06-06,"new","IPM",5,"MG11102","IPM",2
2008-06-06,"new","IPM",5,"MG11103","IPM",1
2008-06-06,"new","IPM",5,"MG11117","IPM",1
2008-06-06,"transfer","IPM",5,"MG21205","IPM",1
2008-06-07,"new","IPM",5,"MG11101","IPM",3
2008-06-07,"new","IPM",5,"MG11102","IPM",1
2008-06-07,"new","IPM",5,"MG11117","IPM",2
2008-06-07,"new","IPM",5,"MG43404","IPM",1
2008-06-07,"restart","IPM",5,"MG11117","IPM",1
2008-06-08,"new","IPM",5,"MG11101","IPM",2
2008-06-08,"new","IPM",5,"MG11117","IPM",1
2008-06-09,"new","IPM",5,"MG11101","IPM",12
2008-06-09,"new","IPM",5,"MG11102","IPM",2
2008-06-09,"new","IPM",5,"MG11103","IPM",2
2008-06-09,"new","IPM",5,"MG11117","IPM",3
2008-06-09,"new","IPM",5,"MG12110","IPM",1
2008-06-09,"transfer","IPM",5,"MG11101","IPM",2
2008-06-10,"new","IPM",5,"MG11101","IPM",10
2008-06-10,"new","IPM",5,"MG11117","IPM",6
2008-06-11,"new","IPM",5,"MG11101","IPM",16
2008-06-11,"new","IPM",5,"MG11102","IPM",3
2008-06-11,"new","IPM",5,"MG11103","IPM",1
2008-06-11,"new","IPM",5,"MG11104","IPM",1
2008-06-11,"new","IPM",5,"MG11117","IPM",1
2008-06-11,"new","IPM",5,"MG12110","IPM",1
2008-06-12,"new","IPM",5,"MG11101","IPM",2
2008-06-12,"new","IPM",5,"MG11102","IPM",2
2008-06-12,"new","IPM",5,"MG11103","IPM",1
2008-06-13,"new","IPM",5,"MG11101","IPM",7
2008-06-13,"new","IPM",5,"MG11102","IPM",2
2008-06-13,"new","IPM",5,"MG11104","IPM",1
2008-06-13,"new","IPM",5,"MG11117","IPM",2
2008-06-14,"new","IPM",5,"MG11101","IPM",2
2008-06-15,"new","IPM",5,"MG11101","IPM",4
2008-06-15,"new","IPM",5,"MG11102","IPM",1
2008-06-15,"new","IPM",5,"MG11117","IPM",1
2008-06-16,"new","IPM",5,"MG11101","IPM",11
2008-06-16,"new","IPM",5,"MG11102","IPM",1
2008-06-16,"new","IPM",5,"MG11103","IPM",2
2008-06-16,"new","IPM",5,"MG11115","IPM",1
2008-06-16,"new","IPM",5,"MG31301","IPM",1
2008-06-16,"new","IPM",5,"MG42410","IPM",1
2008-06-16,"new","IPM",5,"MG51501","IPM",1
2008-06-17,"new","IPM",5,"MG11101","IPM",9
2008-06-17,"new","IPM",5,"MG11102","IPM",3
2008-06-17,"new","IPM",5,"MG11117","IPM",1
2008-06-17,"new","IPM",5,"MG33314","IPM",1
2008-06-18,"new","IPM",5,"MG11101","IPM",7
2008-06-18,"new","IPM",5,"MG11102","IPM",4
2008-06-18,"new","IPM",5,"MG11103","IPM",1
2008-06-18,"new","IPM",5,"MG11117","IPM",3
2008-06-18,"new","IPM",5,"MG33314","IPM",1
2008-06-18,"restart","IPM",5,"MG11101","IPM",1
2008-06-19,"new","IPM",5,"MG11101","IPM",5
2008-06-19,"new","IPM",5,"MG11102","IPM",3
2008-06-19,"new","IPM",5,"MG11103","IPM",1
2008-06-19,"new","IPM",5,"MG11104","IPM",1
2008-06-19,"new","IPM",5,"MG11117","IPM",2
2008-06-19,"new","IPM",5,"MG33314","IPM",1
2008-06-20,"new","IPM",5,"MG11101","IPM",4
2008-06-20,"new","IPM",5,"MG11102","IPM",2
2008-06-20,"new","IPM",5,"MG11103","IPM",1
2008-06-20,"new","IPM",5,"MG11117","IPM",3
2008-06-21,"new","IPM",5,"MG11101","IPM",3
2008-06-21,"new","IPM",5,"MG11102","IPM",2
2008-06-21,"new","IPM",5,"MG11117","IPM",1
2008-06-22,"new","IPM",5,"MG11101","IPM",10
2008-06-22,"new","IPM",5,"MG11117","IPM",1
2008-06-23,"new","IPM",5,"MG11101","IPM",9
2008-06-23,"new","IPM",5,"MG11102","IPM",2
2008-06-23,"new","IPM",5,"MG11117","IPM",4
2008-06-23,"new","IPM",5,"MG33314","IPM",1
2008-06-24,"new","IPM",5,"MG11101","IPM",9
2008-06-24,"new","IPM",5,"MG11102","IPM",1
2008-06-24,"new","IPM",5,"MG11106","IPM",1
2008-06-24,"new","IPM",5,"MG11117","IPM",1
2008-06-25,"new","IPM",5,"MG11101","IPM",9
2008-06-25,"new","IPM",5,"MG11102","IPM",3
2008-06-25,"new","IPM",5,"MG11103","IPM",1
2008-06-26,"new","IPM",5,"MG11101","IPM",1
2008-06-26,"new","IPM",5,"MG23210","IPM",1
2008-06-27,"new","IPM",5,"MG11101","IPM",4
2008-06-27,"new","IPM",5,"MG11102","IPM",3
2008-06-27,"new","IPM",5,"MG11103","IPM",1
2008-06-27,"new","IPM",5,"MG11117","IPM",2
2008-06-28,"new","IPM",5,"MG11103","IPM",2
2008-06-28,"new","IPM",5,"MG33314","IPM",1
2008-06-29,"new","IPM",5,"MG11101","IPM",6
2008-06-29,"new","IPM",5,"MG11103","IPM",1
2008-06-30,"new","IPM",5,"MG11101","IPM",14
2008-06-30,"new","IPM",5,"MG11103","IPM",1
2008-06-30,"new","IPM",5,"MG11117","IPM",2
2008-06-30,"new","IPM",5,"MG13105","IPM",1
2008-07-01,"new","IPM",5,"MG11101","IPM",9
2008-07-01,"new","IPM",5,"MG11102","IPM",2
2008-07-01,"new","IPM",5,"MG11103","IPM",1
2008-07-01,"new","IPM",5,"MG11117","IPM",3
2008-07-01,"new","IPM",5,"MG13105","IPM",1
2008-07-02,"new","IPM",5,"MG11101","IPM",6
2008-07-02,"new","IPM",5,"MG11102","IPM",1
2008-07-02,"new","IPM",5,"MG11103","IPM",1
2008-07-02,"new","IPM",5,"MG11117","IPM",4
2008-07-02,"new","IPM",5,"MG43408","IPM",1
2008-07-03,"new","IPM",5,"MG11101","IPM",11
2008-07-03,"new","IPM",5,"MG11102","IPM",1
2008-07-03,"new","IPM",5,"MG11115","IPM",1
2008-07-03,"new","IPM",5,"MG11117","IPM",4
2008-07-03,"new","IPM",5,"MG42409","IPM",1
2008-07-04,"new","IPM",5,"MG11101","IPM",2
2008-07-04,"new","IPM",5,"MG11102","IPM",2
2008-07-04,"new","IPM",5,"MG11103","IPM",4
2008-07-04,"new","IPM",5,"MG11117","IPM",1
2008-07-05,"new","IPM",5,"MG11101","IPM",3
2008-07-05,"new","IPM",5,"MG11103","IPM",1
2008-07-05,"new","IPM",5,"MG11117","IPM",1
2008-07-05,"restart","IPM",5,"MG11101","IPM",1
2008-07-06,"new","IPM",5,"MG11101","IPM",3
2008-07-06,"new","IPM",5,"MG11103","IPM",2
2008-07-06,"new","IPM",5,"MG11117","IPM",1
2008-07-07,"new","IPM",5,"MG11101","IPM",10
2008-07-07,"new","IPM",5,"MG11102","IPM",2
2008-07-07,"new","IPM",5,"MG11103","IPM",3
2008-07-07,"new","IPM",5,"MG11117","IPM",7
2008-07-07,"restart","IPM",5,"MG11101","IPM",1
2008-07-08,"new","IPM",5,"MG11101","IPM",7
2008-07-08,"new","IPM",5,"MG11102","IPM",3
2008-07-08,"new","IPM",5,"MG11103","IPM",1
2008-07-08,"new","IPM",5,"MG11106","IPM",1
2008-07-08,"restart","IPM",5,"MG11101","IPM",1
2008-07-08,"transfer","IPM",5,"MG21201","IPM",1
2008-07-09,"new","IPM",5,"MG11101","IPM",4
2008-07-09,"new","IPM",5,"MG11102","IPM",1
2008-07-09,"new","IPM",5,"MG11103","IPM",2
2008-07-09,"new","IPM",5,"MG11106","IPM",1
2008-07-09,"new","IPM",5,"MG11117","IPM",4
2008-07-09,"new","IPM",5,"MG12110","IPM",1
2008-07-09,"new","IPM",5,"MG14119","IPM",1
2008-07-10,"new","IPM",5,"MG11101","IPM",4
2008-07-10,"new","IPM",5,"MG11102","IPM",2
2008-07-10,"new","IPM",5,"MG11103","IPM",3
2008-07-10,"new","IPM",5,"MG11117","IPM",6
2008-07-11,"new","IPM",5,"MG11101","IPM",7
2008-07-11,"new","IPM",5,"MG11102","IPM",1
2008-07-11,"new","IPM",5,"MG11117","IPM",4
2008-07-12,"new","IPM",5,"MG11101","IPM",6
2008-07-12,"new","IPM",5,"MG11103","IPM",1
2008-07-12,"new","IPM",5,"MG11117","IPM",2
2008-07-13,"new","IPM",5,"MG11101","IPM",2
2008-07-13,"new","IPM",5,"MG11117","IPM",2
2008-07-14,"new","IPM",5,"MG11101","IPM",11
2008-07-14,"new","IPM",5,"MG11102","IPM",1
2008-07-14,"new","IPM",5,"MG11117","IPM",4
2008-07-14,"restart","IPM",5,"MG11101","IPM",1
2008-07-15,"new","IPM",5,"MG11101","IPM",4
2008-07-15,"new","IPM",5,"MG11102","IPM",1
2008-07-15,"new","IPM",5,"MG11103","IPM",2
2008-07-15,"new","IPM",5,"MG11117","IPM",2
2008-07-16,"new","IPM",5,"MG11101","IPM",5
2008-07-16,"new","IPM",5,"MG11102","IPM",1
2008-07-16,"new","IPM",5,"MG11103","IPM",2
2008-07-16,"new","IPM",5,"MG11117","IPM",4
2008-07-17,"new","IPM",5,"MG11101","IPM",7
2008-07-17,"new","IPM",5,"MG11103","IPM",1
2008-07-17,"new","IPM",5,"MG11117","IPM",1
2008-07-17,"restart","IPM",5,"MG11101","IPM",1
2008-07-18,"new","IPM",5,"MG11101","IPM",7
2008-07-18,"new","IPM",5,"MG11102","IPM",3
2008-07-18,"new","IPM",5,"MG11103","IPM",4
2008-07-18,"new","IPM",5,"MG11117","IPM",1
2008-07-18,"restart","IPM",5,"MG11101","IPM",1
2008-07-19,"new","IPM",5,"MG11101","IPM",1
2008-07-19,"new","IPM",5,"MG11103","IPM",1
2008-07-19,"new","IPM",5,"MG11117","IPM",2
2008-07-19,"new","IPM",5,"MG12108","IPM",1
2008-07-19,"restart","IPM",5,"MG11102","IPM",1
2008-07-19,"transfer","IPM",5,"MG54510","IPM",1
2008-07-20,"new","IPM",5,"MG11101","IPM",4
2008-07-20,"new","IPM",5,"MG11117","IPM",1
2008-07-21,"new","IPM",5,"MG11101","IPM",5
2008-07-21,"new","IPM",5,"MG11102","IPM",3
2008-07-21,"new","IPM",5,"MG11103","IPM",1
2008-07-21,"new","IPM",5,"MG11117","IPM",1
2008-07-21,"new","IPM",5,"MG12110","IPM",1
2008-07-22,"new","IPM",5,"MG11101","IPM",7
2008-07-22,"new","IPM",5,"MG11103","IPM",1
2008-07-22,"new","IPM",5,"MG11117","IPM",4
2008-07-22,"new","IPM",5,"MG33314","IPM",1
2008-07-23,"new","IPM",5,"MG11101","IPM",3
2008-07-23,"new","IPM",5,"MG11102","IPM",2
2008-07-23,"new","IPM",5,"MG11106","IPM",1
2008-07-23,"new","IPM",5,"MG11117","IPM",2
2008-07-23,"new","IPM",5,"MG12114","IPM",1
2008-07-23,"transfer","IPM",5,"MG11101","IPM",1
2008-07-24,"new","IPM",5,"MG11101","IPM",6
2008-07-24,"new","IPM",5,"MG11103","IPM",1
2008-07-24,"new","IPM",5,"MG11104","IPM",1
2008-07-24,"new","IPM",5,"MG11117","IPM",3
2008-07-25,"new","IPM",5,"MG11101","IPM",3
2008-07-25,"new","IPM",5,"MG11102","IPM",1
2008-07-25,"new","IPM",5,"MG11117","IPM",7
2008-07-25,"new","IPM",5,"MG33314","IPM",1
2008-07-26,"new","IPM",5,"MG11101","IPM",2
2008-07-27,"new","IPM",5,"MG11101","IPM",4
2008-07-27,"new","IPM",5,"MG11102","IPM",2
2008-07-28,"new","IPM",5,"MG11101","IPM",10
2008-07-28,"new","IPM",5,"MG11102","IPM",5
2008-07-29,"new","IPM",5,"MG11101","IPM",4
2008-07-29,"new","IPM",5,"MG11102","IPM",2
2008-07-29,"new","IPM",5,"MG11103","IPM",2
2008-07-29,"new","IPM",5,"MG11117","IPM",2
2008-07-29,"new","IPM",5,"MG31301","IPM",1
2008-07-30,"new","IPM",5,"MG11101","IPM",5
2008-07-30,"new","IPM",5,"MG11102","IPM",2
2008-07-30,"new","IPM",5,"MG11103","IPM",1
2008-07-30,"new","IPM",5,"MG12118","IPM",1
2008-07-30,"new","IPM",5,"MG13105","IPM",1
2008-07-31,"new","IPM",5,"MG11101","IPM",4
2008-07-31,"new","IPM",5,"MG11102","IPM",2
