"district","distcode","commune","commcode","clinic_id","long","lat"
"Toliary-I","MG51501","Tanambao I","MG51501001",1539,43.6721,-23.3559
"Toliary-I","MG51501","Tanambao I","MG51501001",1540,43.6701,-23.3499
"Toliary-I","MG51501","Betania","MG51501005",1541,43.6771,-23.3478
"Toliary-I","MG51501","Tanambao I","MG51501001",1542,43.67,-23.3537
"Toliary-I","MG51501","Tanambao I","MG51501001",1543,43.6674,-23.3557
"Toliary-I","MG51501","Besakoa","MG51501006",1544,43.6679,-23.3451
"Toliary-II","MG51520","Ambohimahavelona","MG51520111",1545,43.8975,-23.4433
"Toliary-II","MG51520","Ambolofoty","MG51520150",1546,43.8787,-23.5191
"Toliary-II","MG51520","Anakao","MG51520132",1547,43.6469,-23.6594
"Toliary-II","MG51520","Andranovory","MG51520270",1548,44.2438,-23.1313
"Toliary-II","MG51520","Andranovory","MG51520270",1549,44.1459,-23.1413
"Toliary-II","MG51520","Milenaka","MG51520290",1550,43.6151,-22.7936
"Toliary-II","MG51520","Ankililoaka","MG51520310",1551,43.622,-22.7638
"Toliary-II","MG51520","Ankilimalinike","MG51520170",1552,43.5636,-22.9548
"Toliary-II","MG51520","Antanimena Onilahy","MG51520191",1553,44.1032,-23.5424
"Toliary-II","MG51520","Beheloka","MG51520358",1554,43.697,-24.0003
"Toliary-II","MG51520","Behompy","MG51520072",1555,43.9661,-22.9177
"Toliary-II","MG51520","Belalanda","MG51520030",1556,43.6225,-23.3051
"Toliary-II","MG51520","Marofoty","MG51520210",1557,43.5399,-22.9324
"Toliary-II","MG51520","Betsinjaka","MG51520050",1558,43.7034,-23.3685
"Toliary-II","MG51520","Belalanda","MG51520030",1559,43.611,-23.118
"Toliary-II","MG51520","Manombo Sud","MG51520250",1560,43.4738,-22.9527
"Toliary-II","MG51520","Manorofify","MG51520192",1561,43.9703,-23.5293
"Toliary-II","MG51520","Miary Ambohibola","MG51520071",1562,43.7289,-23.3053
"Toliary-II","MG51520","Milenaka","MG51520290",1563,43.587,-22.8361
"Toliary-II","MG51520","Mitsinjo Betanimena","MG51520010",1564,43.7078,-23.3171
"Toliary-II","MG51520","Analamisampy","MG51520330",1565,43.6778,-22.4607
"Toliary-II","MG51520","Soalara Sud","MG51520133",1566,43.7143,-23.5944
"Toliary-II","MG51520","Saint Augustin","MG51520131",1567,43.7627,-23.5512
"Toliary-II","MG51520","Tsianisiha","MG51520230",1568,43.5844,-22.9033
"Toliary-II","MG51520","Ankililoaka","MG51520310",1569,43.6134,-22.7775
"Ampanihy Ouest","MG51507","Ampanihy Ouest","MG51507010",1570,44.7468,-24.698
"Ampanihy Ouest","MG51507","Ampanihy Ouest","MG51507010",1571,44.55,-25.0524
"Ampanihy Ouest","MG51507","Ankilizato","MG51507070",1572,44.6645,-24.5841
"Ampanihy Ouest","MG51507","Ankilimivory","MG51507130",1573,44.9742,-24.4708
"Ampanihy Ouest","MG51507","Antaly","MG51507110",1574,44.7644,-24.3476
"Ampanihy Ouest","MG51507","Beahitse","MG51507190",1575,44.4417,-24.1671
"Ampanihy Ouest","MG51507","Belafike Haut","MG51507170",1576,44.5961,-24.2402
"Ampanihy Ouest","MG51507","Beroy Atsimo","MG51507270",1577,44.836,-24.0312
"Ampanihy Ouest","MG51507","Ejeda","MG51507150",1578,44.5135,-24.3485
"Ampanihy Ouest","MG51507","Fotadrevo","MG51507290",1579,44.972,-24.0273
"Ampanihy Ouest","MG51507","Gogogogo","MG51507210",1580,44.8067,-24.268
"Ampanihy Ouest","MG51507","Itampolo","MG51507310",1581,43.8222,-24.3166
"Ampanihy Ouest","MG51507","Vohitany","MG51507250",1582,44.732,-24.1149
"Ampanihy Ouest","MG51507","Ejeda","MG51507150",1583,44.5163,-24.3497
"Ankazoabo","MG51505","Andranomafana","MG51505050",1584,44.2184,-22.2521
"Ankazoabo","MG51505","Ankazoabo Sud","MG51505011",1585,44.5102,-22.2928
"Ankazoabo","MG51505","Berenty","MG51505071",1586,45.0521,-22.2954
"Ankazoabo","MG51505","Fotivolo","MG51505012",1587,44.5715,-22.407
"Ankazoabo","MG51505","Ankazoabo Sud","MG51505011",1588,44.7698,-22.3772
"Ankazoabo","MG51505","Tandrano","MG51505030",1589,44.6388,-22.0848
"Benenitra","MG51521","Ambalavato","MG51521032",1590,45.405,-23.5849
"Benenitra","MG51521","Benenitra","MG51521010",1591,45.0724,-23.4491
"Benenitra","MG51521","Ianapera","MG51521031",1592,45.1421,-23.6197
"Benenitra","MG51521","Ehara","MG51521050",1593,44.8329,-23.4836
"Beroroha","MG51503","Behisatsy","MG51503050",1594,45.1207,-21.808
"Beroroha","MG51503","Beroroha","MG51503011",1595,45.1677,-21.6782
"Beroroha","MG51503","Behisatsy","MG51503050",1596,45.1125,-21.7071
"Beroroha","MG51503","Marerano","MG51503070",1597,44.6942,-21.3163
"Beloha","MG52513","Tranoroa","MG52513091",1598,45.1396,-24.949
"Beroroha","MG51503","Mandronarivo","MG51503091",1599,45.6032,-21.1544
"Beroroha","MG51503","Sakena","MG51503093",1600,45.7577,-20.9529
"Beroroha","MG51503","Tanamary","MG51503092",1601,45.4966,-21.3816
"Betioky Atsimo","MG51506","Ambatry Mitsinjo","MG51506013",1602,44.4064,-23.8535
"Betioky Atsimo","MG51506","Besely","MG51506112",1603,44.4615,-23.3766
"Betioky Atsimo","MG51506","Ankazomanga Ouest","MG51506014",1604,44.1362,-23.6534
"Betioky Atsimo","MG51506","Ankilivalo","MG51506192",1605,44.6329,-23.2761
"Betioky Atsimo","MG51506","Antohabato","MG51506070",1606,44.4807,-23.5594
"Betioky Atsimo","MG51506","Ankazombalala","MG51506130",1607,44.6902,-23.5907
"Betioky Atsimo","MG51506","Beantake","MG51506030",1608,44.3345,-23.8253
"Betioky Atsimo","MG51506","Belamoty","MG51506311",1609,44.8052,-23.5588
"Betioky Atsimo","MG51506","Betioky Atsimo","MG51506011",1610,44.3816,-23.7171
"Betioky Atsimo","MG51506","Bezaha","MG51506150",1611,44.5033,-23.4996
"Betioky Atsimo","MG51506","Fenoandala","MG51506230",1612,44.6838,-23.5309
"Betioky Atsimo","MG51506","Lazarivo","MG51506330",1613,44.9917,-23.918
"Betioky Atsimo","MG51506","Maroarivo Ankazomanga","MG51506015",1614,44.0956,-23.7988
"Betioky Atsimo","MG51506","Montifeno","MG51506313",1615,44.7567,-23.4802
"Betioky Atsimo","MG51506","Sakamasay","MG51506012",1616,44.6426,-23.8729
"Betioky Atsimo","MG51506","Salobe","MG51506270",1617,44.6975,-23.5258
"Betioky Atsimo","MG51506","Soamanonga","MG51506210",1618,44.7909,-23.8789
"Betioky Atsimo","MG51506","Soaserana","MG51506251",1619,44.9066,-23.8789
"Betioky Atsimo","MG51506","Tameantsoa","MG51506090",1620,44.3011,-23.5464
"Betioky Atsimo","MG51506","Tongobory","MG51506111",1621,44.3255,-23.5339
"Betioky Atsimo","MG51506","Vatolatsaka","MG51506113",1622,44.296,-23.3202
"Betioky Atsimo","MG51506","Manalobe","MG51506170",1623,44.5568,-23.4488
"Morombe","MG51504","Ambahikily","MG51504050",1624,43.6713,-21.6046
"Morombe","MG51504","Ambahikily","MG51504050",1625,43.7472,-21.6941
"Morombe","MG51504","Antanimieva","MG51504130",1626,43.7735,-22.2465
"Morombe","MG51504","Antongo Vaovao","MG51504070",1627,43.5844,-21.4054
"Morombe","MG51504","Basibasy","MG51504150",1628,43.6613,-22.1786
"Morombe","MG51504","Befandriana Sud","MG51504110",1629,43.8914,-22.1075
"Morombe","MG51504","Cu Morombe","MG51504010",1630,43.3576,-21.7449
"Morombe","MG51504","Nosy Ambositra","MG51504090",1631,43.8952,-21.8841
"Morombe","MG51504","Nosy Ambositra","MG51504090",1632,43.9812,-21.9197
"Ankazoabo","MG51505","Ankazoabo Sud","MG51505011",1633,44.3744,-22.4999
"Sakaraha","MG51512","Andranolava","MG51512130",1634,44.6816,-22.645
"Sakaraha","MG51512","Bereketa","MG51512090",1635,44.4034,-23.1158
"Sakaraha","MG51512","Ambinany","MG51512150",1636,44.916,-22.745
"Sakaraha","MG51512","Mahaboboka","MG51512050",1637,44.3468,-22.8963
"Sakaraha","MG51512","Mihavatsy","MG51512112",1638,44.1952,-22.9488
"Sakaraha","MG51512","Sakaraha","MG51512011",1639,44.5314,-22.9133
"Sakaraha","MG51512","Andamasiny Vineta","MG51512111",1640,44.2517,-23.0604
"Ambovombe-Androy","MG52516","Ambohimalaza","MG52516033",1641,45.9718,-25.1103
"Ambovombe-Androy","MG52516","Ambanisarika","MG52516031",1642,45.9814,-25.1958
"Ambovombe-Androy","MG52516","Ambazoa","MG52516092",1643,45.8952,-25.3259
"Ambovombe-Androy","MG52516","Ambonaivo","MG52516050",1644,45.9252,-25.2243
"Ambovombe-Androy","MG52516","Ambondro","MG52516091",1645,45.8232,-25.2163
"Ambovombe-Androy","MG52516","Ampamata","MG52516152",1646,45.6357,-24.4736
"Ambovombe-Androy","MG52516","Andalatanosy","MG52516151",1647,45.5956,-24.6684
"Ambovombe-Androy","MG52516","Anjeky Ankilikira","MG52516014",1648,46.239,-25.0583
"Ambovombe-Androy","MG52516","Antanimora Atsimo","MG52516130",1649,45.6624,-24.8145
"Ambovombe-Androy","MG52516","Erada","MG52516013",1650,45.9451,-25.2876
"Ambovombe-Androy","MG52516","Imanombo","MG52516190",1651,45.8216,-24.4345
"Ambovombe-Androy","MG52516","Jafaro","MG52516170",1652,45.5176,-24.9277
"Ambovombe-Androy","MG52516","Maroalopoty","MG52516072",1653,46.2175,-25.1975
"Ambovombe-Androy","MG52516","Maroalopoty","MG52516072",1654,46.2534,-25.1721
"Ambovombe-Androy","MG52516","Marovato Befeno","MG52516112",1655,45.6872,-25.1334
"Ambovombe-Androy","MG52516","Sihanamaro","MG52516111",1656,45.7727,-25.1814
"Bekily","MG52518","Ambahita","MG52518151",1657,45.2608,-24.0075
"Bekily","MG52518","Ambatosola","MG52518091",1658,45.3749,-24.0947
"Bekily","MG52518","Anivorano Mitsinjo","MG52518290",1659,45.6233,-24.3511
"Bekily","MG52518","Anja Nord","MG52518050",1660,45.2813,-24.2694
"Bekily","MG52518","Ankaranabo Nord","MG52518031",1661,45.2859,-24.195
"Bekily","MG52518","Antsakoamaro","MG52518070",1662,45.1835,-24.2433
"Bekily","MG52518","Bekitro","MG52518230",1663,45.2971,-24.5508
"Bekily","MG52518","Belindo Mahasoa","MG52518170",1664,45.4132,-24.4848
"Bekily","MG52518","Beteza","MG52518190",1665,45.1266,-24.4489
"Bekily","MG52518","Bevitiky","MG52518270",1666,45.3837,-24.6153
"Bekily","MG52518","Maroviro","MG52518152",1667,45.3533,-23.856
"Bekily","MG52518","Tsikolaky","MG52518110",1668,45.2235,-24.331
"Bekily","MG52518","Manakompy","MG52518130",1669,45.3904,-24.3201
"Beloha","MG52513","Beloha","MG52513010",1670,45.0577,-25.1732
"Beloha","MG52513","Kopoky","MG52513050",1671,45.2683,-25.2939
"Beloha","MG52513","Marolinta","MG52513070",1672,44.5147,-25.2001
"Beloha","MG52513","Tranoroa","MG52513091",1673,45.0527,-24.7221
"Beloha","MG52513","Tranovaho","MG52513030",1674,44.9876,-25.4394
"Taolagnaro","MG53515","Analamary","MG53515252",1675,47.2203,-24.2455
"Taolagnaro","MG53515","Analapatsy","MG53515114",1676,46.6958,-25.1675
"Taolagnaro","MG53515","Andranobory","MG53515115",1677,46.5544,-25.1047
"Taolagnaro","MG53515","Ankaramena","MG53515090",1678,46.7661,-25.0368
"Mandoto","MG12120","Vasiana","MG12120130",1679,46.2358,-19.8261
